time,precip
"18May1970, 13:30",19.1
"18May1970, 13:45",19.1
"18May1970, 14:00",19.1
"18May1970, 14:15",19.1
"18May1970, 14:30",19.1
"18May1970, 14:45",19.1
"18May1970, 15:00",19.1
"18May1970, 15:15",19.1
"18May1970, 15:30",19.1
"18May1970, 15:45",19.1
"18May1970, 16:00",19.1
"18May1970, 16:15",19.1
"18May1970, 16:30",19.1
"18May1970, 16:45",19.1
"18May1970, 17:00",19.1
"18May1970, 17:15",19.1
"18May1970, 17:30",19.1
"18May1970, 17:45",19.1
"18May1970, 18:00",19.1
"18May1970, 18:15",19.1
"18May1970, 18:30",19.1
"18May1970, 18:45",19.1
"18May1970, 19:00",19.1
"18May1970, 19:15",19.1
"18May1970, 19:30",19.1
"18May1970, 19:45",19.1
"18May1970, 20:00",19.1
"18May1970, 20:15",19.1
"18May1970, 20:30",19.1
"18May1970, 20:45",19.1
"18May1970, 21:00",19.1
"18May1970, 21:15",19.1
"18May1970, 21:30",19.1
"18May1970, 21:45",19.1
"18May1970, 22:00",19.1
"18May1970, 22:15",19.1
"18May1970, 22:30",19.1
"18May1970, 22:45",19.1
"18May1970, 23:00",19.1
"18May1970, 23:15",19.1
"18May1970, 23:30",19.1
"18May1970, 23:45",19.1
"19May1970, 00:00",19.1
"19May1970, 00:15",19.1
"19May1970, 00:30",19.1
"19May1970, 00:45",19.1
"19May1970, 01:00",19.1
"19May1970, 01:15",19.1
"19May1970, 01:30",19.1
"19May1970, 01:45",19.1
"19May1970, 02:00",19.1
"19May1970, 02:15",19.1
"19May1970, 02:30",19.1
"19May1970, 02:45",19.1
"19May1970, 03:00",19.1
"19May1970, 03:15",19.1
"19May1970, 03:30",19.1
"19May1970, 03:45",19.1
"19May1970, 04:00",19.1
"19May1970, 04:15",19.1
"19May1970, 04:30",19.1
"19May1970, 04:45",19.1
"19May1970, 05:00",19.1
"19May1970, 05:15",19.1
"19May1970, 05:30",19.1
"19May1970, 05:45",19.1
"19May1970, 06:00",19.1
"19May1970, 06:15",19.1
"19May1970, 06:30",19.1
"19May1970, 06:45",19.1
"19May1970, 07:00",19.1
"19May1970, 07:15",19.1
"19May1970, 07:30",19.1
"19May1970, 07:45",19.1
"19May1970, 08:00",19.1
"19May1970, 08:15",19.1
"19May1970, 08:30",19.1
"19May1970, 08:45",19.1
"19May1970, 09:00",19.1
"19May1970, 09:15",19.1
"19May1970, 09:30",19.1
"19May1970, 09:45",19.1
"19May1970, 10:00",19.1
"19May1970, 10:15",19.1
"19May1970, 10:30",19.1
"19May1970, 10:45",19.1
"19May1970, 11:00",19.1
"19May1970, 11:15",19.1
"19May1970, 11:30",19.1
"19May1970, 11:45",19.1
"19May1970, 12:00",19.1
"19May1970, 12:15",19.1
"19May1970, 12:30",19.1
"19May1970, 12:45",19.1
"19May1970, 13:00",19.1
"19May1970, 13:15",19.1
"19May1970, 13:30",19.1
"19May1970, 13:45",19.1
"19May1970, 14:00",19.1
"19May1970, 14:15",19.1
"19May1970, 14:30",19.1
"19May1970, 14:45",19.1
"19May1970, 15:00",19.1
"19May1970, 15:15",19.1
"19May1970, 15:30",19.1
"19May1970, 15:45",19.1
"19May1970, 16:00",19.1
"19May1970, 16:15",19.1
"19May1970, 16:30",19.1
"19May1970, 16:45",19.1
"19May1970, 17:00",19.1
"19May1970, 17:15",19.1
"19May1970, 17:30",19.1
"19May1970, 17:45",19.1
"19May1970, 18:00",19.1
"19May1970, 18:15",19.1
"19May1970, 18:30",19.1
"19May1970, 18:45",19.1
"19May1970, 19:00",19.1
"19May1970, 19:15",19.1
"19May1970, 19:30",19.1
"19May1970, 19:45",19.1
"19May1970, 20:00",19.1
"19May1970, 20:15",19.1
"19May1970, 20:30",19.1
"19May1970, 20:45",19.1
"19May1970, 21:00",19.1
"19May1970, 21:15",19.1
"19May1970, 21:30",19.1
"19May1970, 21:45",19.1
"19May1970, 22:00",19.1
"19May1970, 22:15",19.1
"19May1970, 22:30",19.1
"19May1970, 22:45",19.1
"19May1970, 23:00",19.1
"19May1970, 23:15",19.1
"19May1970, 23:30",19.1
"19May1970, 23:45",19.1
"20May1970, 00:00",19.1
"20May1970, 00:15",19.1
"20May1970, 00:30",19.1
"20May1970, 00:45",19.1
"20May1970, 01:00",19.1
"20May1970, 01:15",19.1
"20May1970, 01:30",19.1
"20May1970, 01:45",19.1
"20May1970, 02:00",19.1
"20May1970, 02:15",19.1
"20May1970, 02:30",19.1
"20May1970, 02:45",19.1
"20May1970, 03:00",19.1
"20May1970, 03:15",19.1
"20May1970, 03:30",19.1
"20May1970, 03:45",19.1
"20May1970, 04:00",19.1
"20May1970, 04:15",19.1
"20May1970, 04:30",19.1
"20May1970, 04:45",19.1
"20May1970, 05:00",19.1
"20May1970, 05:15",19.1
"20May1970, 05:30",19.1
"20May1970, 05:45",19.1
"20May1970, 06:00",19.1
"20May1970, 06:15",19.1
"20May1970, 06:30",19.1
"20May1970, 06:45",19.1
"20May1970, 07:00",19.1
"20May1970, 07:15",19.1
"20May1970, 07:30",19.1
"20May1970, 07:45",19.1
"20May1970, 08:00",19.1
"20May1970, 08:15",19.1
"20May1970, 08:30",19.1
"20May1970, 08:45",19.1
"20May1970, 09:00",19.1
"20May1970, 09:15",19.1
"20May1970, 09:30",19.1
"20May1970, 09:45",19.1
"20May1970, 10:00",19.1
"20May1970, 10:15",19.1
"20May1970, 10:30",19.1
"20May1970, 10:45",19.1
"20May1970, 11:00",19.1
"20May1970, 11:15",19.1
"20May1970, 11:30",19.1
"20May1970, 11:45",19.1
"20May1970, 12:00",19.1
"20May1970, 12:15",19.1
"20May1970, 12:30",19.1
"20May1970, 12:45",19.1
"20May1970, 13:00",19.1
"20May1970, 13:15",19.1
"20May1970, 13:30",19.1
"20May1970, 13:45",19.1
"20May1970, 14:00",19.1
"20May1970, 14:15",19.1
"20May1970, 14:30",19.1
"20May1970, 14:45",19.1
"20May1970, 15:00",19.1
"20May1970, 15:15",19.1
"20May1970, 15:30",19.1
"20May1970, 15:45",19.1
"20May1970, 16:00",19.1
"20May1970, 16:15",19.1
"20May1970, 16:30",19.1
"20May1970, 16:45",19.1
"20May1970, 17:00",19.1
"20May1970, 17:15",19.1
"20May1970, 17:30",19.1
"20May1970, 17:45",19.1
"20May1970, 18:00",19.1
"20May1970, 18:15",19.1
"20May1970, 18:30",19.1
"20May1970, 18:45",19.1
"20May1970, 19:00",19.1
"20May1970, 19:15",19.1
"20May1970, 19:30",19.1
"20May1970, 19:45",19.1
"20May1970, 20:00",19.1
"20May1970, 20:15",19.1
"20May1970, 20:30",19.1
"20May1970, 20:45",19.1
"20May1970, 21:00",19.1
"20May1970, 21:15",19.1
"20May1970, 21:30",19.1
"20May1970, 21:45",19.1
"20May1970, 22:00",19.1
"20May1970, 22:15",19.1
"20May1970, 22:30",19.1
"20May1970, 22:45",19.1
"20May1970, 23:00",19.1
"20May1970, 23:15",19.1
"20May1970, 23:30",19.1
"20May1970, 23:45",19.1
"21May1970, 00:00",19.1
"21May1970, 00:15",19.1
"21May1970, 00:30",19.1
"21May1970, 00:45",19.1
"21May1970, 01:00",19.1
"21May1970, 01:15",19.1
"21May1970, 01:30",19.1
"21May1970, 01:45",19.1
"21May1970, 02:00",19.1
"21May1970, 02:15",19.1
"21May1970, 02:30",19.1
"21May1970, 02:45",19.1
"21May1970, 03:00",19.1
"21May1970, 03:15",19.1
"21May1970, 03:30",19.1
"21May1970, 03:45",19.1
"21May1970, 04:00",19.1
"21May1970, 04:15",19.1
"21May1970, 04:30",19.1
"21May1970, 04:45",19.1
"21May1970, 05:00",19.1
"21May1970, 05:15",19.1
"21May1970, 05:30",19.1
"21May1970, 05:45",19.1
"21May1970, 06:00",19.1
"21May1970, 06:15",19.1
"21May1970, 06:30",19.1
"21May1970, 06:45",19.1
"21May1970, 07:00",19.1
"21May1970, 07:15",19.1
"21May1970, 07:30",19.1
"21May1970, 07:45",19.1
"21May1970, 08:00",19.1
"21May1970, 08:15",19.1
"21May1970, 08:30",19.1
"21May1970, 08:45",19.1
"21May1970, 09:00",19.1
"21May1970, 09:15",19.1
"21May1970, 09:30",19.1
"21May1970, 09:45",19.1
"21May1970, 10:00",19.1
"21May1970, 10:15",19.1
"21May1970, 10:30",19.1
"21May1970, 10:45",19.1
"21May1970, 11:00",19.1
"21May1970, 11:15",19.1
"21May1970, 11:30",19.1
"21May1970, 11:45",19.1
"21May1970, 12:00",19.1
"21May1970, 12:15",19.1
"21May1970, 12:30",19.1
"21May1970, 12:45",19.1
"21May1970, 13:00",19.1
"21May1970, 13:15",19.1
"21May1970, 13:30",19.1
"21May1970, 13:45",19.1
"21May1970, 14:00",19.1
"21May1970, 14:15",19.1
"21May1970, 14:30",19.1
"21May1970, 14:45",19.1
"21May1970, 15:00",19.1
"21May1970, 15:15",19.1
"21May1970, 15:30",19.1
"21May1970, 15:45",19.1
"21May1970, 16:00",19.1
"21May1970, 16:15",19.1
"21May1970, 16:30",19.1
"21May1970, 16:45",19.1
"21May1970, 17:00",19.1
"21May1970, 17:15",19.1
"21May1970, 17:30",19.1
"21May1970, 17:45",19.1
"21May1970, 18:00",19.1
"21May1970, 18:15",19.1
"21May1970, 18:30",19.1
"21May1970, 18:45",19.1
"21May1970, 19:00",19.1
"21May1970, 19:15",19.1
"21May1970, 19:30",19.1
"21May1970, 19:45",19.1
"21May1970, 20:00",19.1
"21May1970, 20:15",19.1
"21May1970, 20:30",19.1
"21May1970, 20:45",19.1
"21May1970, 21:00",19.1
"21May1970, 21:15",19.1
"21May1970, 21:30",19.1
"21May1970, 21:45",19.1
"21May1970, 22:00",19.1
"21May1970, 22:15",19.1
"21May1970, 22:30",19.1
"21May1970, 22:45",19.1
"21May1970, 23:00",19.1
"21May1970, 23:15",19.1
"21May1970, 23:30",19.1
"21May1970, 23:45",19.1
"22May1970, 00:00",19.1
"22May1970, 00:15",19.1
"22May1970, 00:30",19.1
"22May1970, 00:45",19.1
"22May1970, 01:00",19.1
"22May1970, 01:15",19.1
"22May1970, 01:30",19.1
"22May1970, 01:45",19.1
"22May1970, 02:00",19.1
"22May1970, 02:15",19.1
"22May1970, 02:30",19.1
"22May1970, 02:45",19.1
"22May1970, 03:00",19.1
"22May1970, 03:15",19.1
"22May1970, 03:30",19.1
"22May1970, 03:45",19.1
"22May1970, 04:00",19.1
"22May1970, 04:15",19.1
"22May1970, 04:30",19.1
"22May1970, 04:45",19.1
"22May1970, 05:00",19.1
"22May1970, 05:15",19.1
"22May1970, 05:30",19.1
"22May1970, 05:45",19.1
"22May1970, 06:00",19.1
"22May1970, 06:15",19.1
"22May1970, 06:30",19.1
"22May1970, 06:45",19.1
"22May1970, 07:00",19.1
"22May1970, 07:15",19.1
"22May1970, 07:30",19.1
"22May1970, 07:45",19.1
"22May1970, 08:00",19.1
"22May1970, 08:15",19.1
"22May1970, 08:30",19.1
"22May1970, 08:45",19.1
"22May1970, 09:00",19.1
"22May1970, 09:15",19.1
"22May1970, 09:30",19.1
"22May1970, 09:45",19.1
"22May1970, 10:00",19.1
"22May1970, 10:15",19.1
"22May1970, 10:30",19.1
"22May1970, 10:45",19.1
"22May1970, 11:00",19.1
"22May1970, 11:15",19.1
"22May1970, 11:30",19.1
"22May1970, 11:45",19.1
"22May1970, 12:00",19.1
"22May1970, 12:15",19.1
"22May1970, 12:30",19.1
"22May1970, 12:45",19.1
"22May1970, 13:00",19.1
"22May1970, 13:15",19.1
"22May1970, 13:30",19.1
"22May1970, 13:45",19.1
"22May1970, 14:00",19.1
"22May1970, 14:15",19.1
"22May1970, 14:30",19.1
"22May1970, 14:45",19.1
"22May1970, 15:00",19.1
"22May1970, 15:15",19.1
"22May1970, 15:30",19.1
"22May1970, 15:45",19.1
"22May1970, 16:00",19.1
"22May1970, 16:15",19.1
"22May1970, 16:30",19.1
"22May1970, 16:45",19.1
"22May1970, 17:00",19.1
"22May1970, 17:15",19.1
"22May1970, 17:30",19.1
"22May1970, 17:45",19.1
"22May1970, 18:00",19.1
"22May1970, 18:15",19.1
"22May1970, 18:30",19.1
"22May1970, 18:45",19.1
"22May1970, 19:00",19.1
"22May1970, 19:15",19.1
"22May1970, 19:30",19.1
"22May1970, 19:45",19.1
"22May1970, 20:00",19.1
"22May1970, 20:15",19.1
"22May1970, 20:30",19.1
"22May1970, 20:45",19.1
"22May1970, 21:00",19.1
"22May1970, 21:15",19.1
"22May1970, 21:30",19.1
"22May1970, 21:45",19.1
"22May1970, 22:00",19.1
"22May1970, 22:15",19.1
"22May1970, 22:30",19.1
"22May1970, 22:45",19.1
"22May1970, 23:00",19.1
"22May1970, 23:15",19.1
"22May1970, 23:30",19.1
"22May1970, 23:45",19.1
"23May1970, 00:00",19.1
"23May1970, 00:15",19.1
"23May1970, 00:30",19.1
"23May1970, 00:45",19.1
"23May1970, 01:00",19.1
"23May1970, 01:15",19.1
"23May1970, 01:30",19.1
"23May1970, 01:45",19.1
"23May1970, 02:00",19.1
"23May1970, 02:15",19.1
"23May1970, 02:30",19.1
"23May1970, 02:45",19.1
"23May1970, 03:00",19.1
"23May1970, 03:15",19.1
"23May1970, 03:30",19.1
"23May1970, 03:45",19.1
"23May1970, 04:00",19.1
"23May1970, 04:15",19.1
"23May1970, 04:30",19.1
"23May1970, 04:45",19.1
"23May1970, 05:00",19.1
"23May1970, 05:15",19.1
"23May1970, 05:30",19.1
"23May1970, 05:45",19.1
"23May1970, 06:00",19.1
"23May1970, 06:15",19.1
"23May1970, 06:30",19.1
"23May1970, 06:45",19.1
"23May1970, 07:00",19.1
"23May1970, 07:15",19.1
"23May1970, 07:30",19.1
"23May1970, 07:45",19.1
"23May1970, 08:00",19.1
"23May1970, 08:15",19.1
"23May1970, 08:30",19.1
"23May1970, 08:45",19.1
"23May1970, 09:00",19.1
"23May1970, 09:15",19.1
"23May1970, 09:30",19.1
"23May1970, 09:45",19.1
"23May1970, 10:00",19.1
"23May1970, 10:15",19.1
"23May1970, 10:30",19.1
"23May1970, 10:45",19.1
"23May1970, 11:00",19.1
"23May1970, 11:15",19.1
"23May1970, 11:30",19.1
"23May1970, 11:45",19.1
"23May1970, 12:00",19.1
"23May1970, 12:15",19.1
"23May1970, 12:30",19.1
"23May1970, 12:45",19.1
"23May1970, 13:00",19.1
"23May1970, 13:15",19.1
"23May1970, 13:30",19.1
"23May1970, 13:45",19.1
"23May1970, 14:00",19.1
"23May1970, 14:15",19.1
"23May1970, 14:30",19.1
"23May1970, 14:45",19.1
"23May1970, 15:00",19.1
"23May1970, 15:15",19.1
"23May1970, 15:30",19.1
"23May1970, 15:45",19.1
"23May1970, 16:00",19.1
"23May1970, 16:15",19.1
"23May1970, 16:30",19.1
"23May1970, 16:45",19.1
"23May1970, 17:00",19.1
"23May1970, 17:15",19.1
"23May1970, 17:30",19.1
"23May1970, 17:45",19.1
"23May1970, 18:00",19.1
"23May1970, 18:15",19.1
"23May1970, 18:30",19.1
"23May1970, 18:45",19.1
"23May1970, 19:00",19.1
"23May1970, 19:15",19.1
"23May1970, 19:30",19.1
"23May1970, 19:45",19.1
"23May1970, 20:00",19.1
"23May1970, 20:15",19.1
"23May1970, 20:30",19.1
"23May1970, 20:45",19.1
"23May1970, 21:00",19.1
"23May1970, 21:15",19.1
"23May1970, 21:30",19.1
"23May1970, 21:45",19.1
"23May1970, 22:00",19.1
"23May1970, 22:15",19.1
"23May1970, 22:30",19.1
"23May1970, 22:45",19.1
"23May1970, 23:00",19.1
"23May1970, 23:15",19.1
"23May1970, 23:30",19.1
"23May1970, 23:45",19.1
"24May1970, 00:00",19.1
"24May1970, 00:15",19.1
"24May1970, 00:30",19.1
"24May1970, 00:45",19.1
"24May1970, 01:00",19.1
"24May1970, 01:15",19.1
"24May1970, 01:30",19.1
"24May1970, 01:45",19.1
"24May1970, 02:00",19.1
"24May1970, 02:15",19.1
"24May1970, 02:30",19.1
"24May1970, 02:45",19.1
"24May1970, 03:00",19.1
"24May1970, 03:15",19.1
"24May1970, 03:30",19.1
"24May1970, 03:45",19.1
"24May1970, 04:00",19.1
"24May1970, 04:15",19.1
"24May1970, 04:30",19.1
"24May1970, 04:45",19.1
"24May1970, 05:00",19.1
"24May1970, 05:15",19.1
"24May1970, 05:30",19.1
"24May1970, 05:45",19.1
"24May1970, 06:00",19.1
"24May1970, 06:15",19.1
"24May1970, 06:30",19.1
"24May1970, 06:45",19.1
"24May1970, 07:00",19.1
"24May1970, 07:15",19.1
"24May1970, 07:30",19.1
"24May1970, 07:45",19.1
"24May1970, 08:00",19.1
"24May1970, 08:15",19.1
"24May1970, 08:30",19.1
"24May1970, 08:45",19.1
"24May1970, 09:00",19.1
"24May1970, 09:15",19.1
"24May1970, 09:30",19.1
"24May1970, 09:45",19.1
"24May1970, 10:00",19.1
"24May1970, 10:15",19.1
"24May1970, 10:30",19.1
"24May1970, 10:45",19.1
"24May1970, 11:00",19.1
"24May1970, 11:15",19.1
"24May1970, 11:30",19.1
"24May1970, 11:45",19.1
"24May1970, 12:00",19.1
"24May1970, 12:15",19.1
"24May1970, 12:30",19.1
"24May1970, 12:45",19.1
"24May1970, 13:00",19.1
"24May1970, 13:15",19.1
"24May1970, 13:30",19.1
"24May1970, 13:45",19.1
"24May1970, 14:00",19.1
"24May1970, 14:15",19.1
"24May1970, 14:30",19.1
"24May1970, 14:45",19.1
"24May1970, 15:00",19.1
"24May1970, 15:15",19.1
"24May1970, 15:30",19.1
"24May1970, 15:45",19.1
"24May1970, 16:00",19.1
"24May1970, 16:15",19.1
"24May1970, 16:30",19.1
"24May1970, 16:45",19.1
"24May1970, 17:00",19.1
"24May1970, 17:15",19.1
"24May1970, 17:30",19.1
"24May1970, 17:45",19.1
"24May1970, 18:00",19.1
"24May1970, 18:15",19.1
"24May1970, 18:30",19.1
"24May1970, 18:45",19.1
"24May1970, 19:00",19.1
"24May1970, 19:15",19.1
"24May1970, 19:30",19.1
"24May1970, 19:45",19.1
"24May1970, 20:00",19.1
"24May1970, 20:15",19.1
"24May1970, 20:30",19.1
"24May1970, 20:45",19.1
"24May1970, 21:00",19.1
"24May1970, 21:15",19.1
"24May1970, 21:30",19.1
"24May1970, 21:45",19.1
"24May1970, 22:00",19.1
"24May1970, 22:15",19.1
"24May1970, 22:30",19.1
"24May1970, 22:45",19.1
"24May1970, 23:00",19.1
"24May1970, 23:15",19.1
"24May1970, 23:30",19.1
"24May1970, 23:45",19.1
"25May1970, 00:00",19.1
"25May1970, 00:15",19.11
"25May1970, 00:30",19.13
"25May1970, 00:45",19.14
"25May1970, 01:00",19.15
"25May1970, 01:15",19.17
"25May1970, 01:30",19.18
"25May1970, 01:45",19.2
"25May1970, 02:00",19.21
"25May1970, 02:15",19.21
"25May1970, 02:30",19.22
"25May1970, 02:45",19.23
"25May1970, 03:00",19.24
"25May1970, 03:15",19.25
"25May1970, 03:30",19.26
"25May1970, 03:45",19.27
"25May1970, 04:00",19.27
"25May1970, 04:15",19.28
"25May1970, 04:30",19.29
"25May1970, 04:45",19.3
"25May1970, 05:00",19.37
"25May1970, 05:15",19.43
"25May1970, 05:30",19.48
"25May1970, 05:45",19.53
"25May1970, 06:00",19.58
"25May1970, 06:15",19.64
"25May1970, 06:30",19.7
"25May1970, 06:45",19.71
"25May1970, 07:00",19.73
"25May1970, 07:15",19.74
"25May1970, 07:30",19.76
"25May1970, 07:45",19.77
"25May1970, 08:00",19.79
"25May1970, 08:15",19.8
"25May1970, 08:30",19.82
"25May1970, 08:45",19.84
"25May1970, 09:00",19.86
"25May1970, 09:15",19.89
"25May1970, 09:30",19.9
"25May1970, 09:45",19.91
"25May1970, 10:00",19.92
"25May1970, 10:15",19.93
"25May1970, 10:30",19.94
"25May1970, 10:45",19.95
"25May1970, 11:00",19.96
"25May1970, 11:15",19.97
"25May1970, 11:30",19.98
"25May1970, 11:45",19.98
"25May1970, 12:00",19.99
"25May1970, 12:15",20.01
"25May1970, 12:30",20.03
"25May1970, 12:45",20.05
"25May1970, 13:00",20.07
"25May1970, 13:15",20.09
"25May1970, 13:30",20.12
"25May1970, 13:45",20.15
"25May1970, 14:00",20.17
"25May1970, 14:15",20.2
"25May1970, 14:30",20.21
"25May1970, 14:45",20.22
"25May1970, 15:00",20.23
"25May1970, 15:15",20.24
"25May1970, 15:30",20.25
"25May1970, 15:45",20.26
"25May1970, 16:00",20.27
"25May1970, 16:15",20.29
"25May1970, 16:30",20.3
"25May1970, 16:45",20.31
"25May1970, 17:00",20.33
"25May1970, 17:15",20.34
"25May1970, 17:30",20.36
"25May1970, 17:45",20.37
"25May1970, 18:00",20.39
"25May1970, 18:15",20.4
"25May1970, 18:30",20.4
"25May1970, 18:45",20.4
"25May1970, 19:00",20.4
"25May1970, 19:15",20.4
"25May1970, 19:30",20.4
"25May1970, 19:45",20.4
"25May1970, 20:00",20.4
"25May1970, 20:15",20.4
"25May1970, 20:30",20.4
"25May1970, 20:45",20.4
"25May1970, 21:00",20.4
"25May1970, 21:15",20.4
"25May1970, 21:30",20.4
"25May1970, 21:45",20.4
"25May1970, 22:00",20.4
"25May1970, 22:15",20.4
"25May1970, 22:30",20.4
"25May1970, 22:45",20.4
"25May1970, 23:00",20.4
"25May1970, 23:15",20.4
"25May1970, 23:30",20.4
"25May1970, 23:45",20.4
"26May1970, 00:00",20.4
"26May1970, 00:15",20.4
"26May1970, 00:30",20.4
"26May1970, 00:45",20.41
"26May1970, 01:00",20.55
"26May1970, 01:15",20.6
"26May1970, 01:30",20.6
"26May1970, 01:45",20.6
"26May1970, 02:00",20.6
"26May1970, 02:15",20.6
"26May1970, 02:30",20.6
"26May1970, 02:45",20.6
"26May1970, 03:00",20.6
"26May1970, 03:15",20.6
"26May1970, 03:30",20.6
"26May1970, 03:45",20.6
"26May1970, 04:00",20.6
"26May1970, 04:15",20.6
"26May1970, 04:30",20.6
"26May1970, 04:45",20.6
"26May1970, 05:00",20.6
"26May1970, 05:15",20.6
"26May1970, 05:30",20.6
"26May1970, 05:45",20.6
"26May1970, 06:00",20.6
"26May1970, 06:15",20.6
"26May1970, 06:30",20.6
"26May1970, 06:45",20.6
"26May1970, 07:00",20.6
"26May1970, 07:15",20.6
"26May1970, 07:30",20.6
"26May1970, 07:45",20.6
"26May1970, 08:00",20.7
"26May1970, 08:15",20.7
"26May1970, 08:30",20.7
"26May1970, 08:45",20.7
"26May1970, 09:00",20.7
"26May1970, 09:15",20.7
"26May1970, 09:30",20.7
"26May1970, 09:45",20.7
"26May1970, 10:00",20.7
"26May1970, 10:15",20.7
"26May1970, 10:30",20.7
"26May1970, 10:45",20.7
"26May1970, 11:00",20.7
"26May1970, 11:15",20.7
"26May1970, 11:30",20.7
"26May1970, 11:45",20.7
"26May1970, 12:00",20.7
"26May1970, 12:15",20.7
"26May1970, 12:30",20.7
"26May1970, 12:45",20.7
"26May1970, 13:00",20.7
"26May1970, 13:15",20.7
"26May1970, 13:30",20.7
"26May1970, 13:45",20.7
"26May1970, 14:00",20.7
"26May1970, 14:15",20.7
"26May1970, 14:30",20.7
"26May1970, 14:45",20.7
"26May1970, 15:00",20.7
"26May1970, 15:15",20.7
"26May1970, 15:30",20.7
"26May1970, 15:45",20.7
"26May1970, 16:00",20.7
"26May1970, 16:15",20.7
"26May1970, 16:30",20.7
"26May1970, 16:45",20.7
"26May1970, 17:00",20.8
"26May1970, 17:15",21.1
"26May1970, 17:30",21.35
"26May1970, 17:45",21.5
"26May1970, 18:00",21.8
"26May1970, 18:15",21.82
"26May1970, 18:30",21.83
"26May1970, 18:45",21.84
"26May1970, 19:00",21.85
"26May1970, 19:15",21.87
"26May1970, 19:30",21.88
"26May1970, 19:45",21.89
"26May1970, 20:00",21.9
"26May1970, 20:15",21.9
"26May1970, 20:30",21.9
"26May1970, 20:45",21.9
"26May1970, 21:00",21.9
"26May1970, 21:15",21.9
"26May1970, 21:30",21.9
"26May1970, 21:45",21.9
"26May1970, 22:00",21.9
"26May1970, 22:15",21.9
"26May1970, 22:30",21.9
"26May1970, 22:45",21.9
"26May1970, 23:00",21.9
"26May1970, 23:15",21.9
"26May1970, 23:30",21.9
"26May1970, 23:45",21.9
"27May1970, 00:00",21.9
"27May1970, 00:15",21.9
"27May1970, 00:30",21.9
"27May1970, 00:45",21.9
"27May1970, 01:00",21.9
"27May1970, 01:15",21.9
"27May1970, 01:30",21.9
"27May1970, 01:45",21.9
"27May1970, 02:00",21.9
"27May1970, 02:15",21.9
"27May1970, 02:30",21.9
"27May1970, 02:45",21.9
"27May1970, 03:00",21.9
"27May1970, 03:15",21.9
"27May1970, 03:30",21.9
"27May1970, 03:45",21.9
"27May1970, 04:00",21.9
"27May1970, 04:15",21.9
"27May1970, 04:30",21.9
"27May1970, 04:45",21.9
"27May1970, 05:00",21.9
"27May1970, 05:15",21.9
"27May1970, 05:30",21.9
"27May1970, 05:45",21.9
"27May1970, 06:00",21.9
"27May1970, 06:15",21.9
"27May1970, 06:30",21.9
"27May1970, 06:45",21.9
"27May1970, 07:00",21.9
"27May1970, 07:15",21.9
"27May1970, 07:30",21.9
"27May1970, 07:45",21.9
"27May1970, 08:00",21.9
"27May1970, 08:15",21.9
"27May1970, 08:30",21.9
"27May1970, 08:45",21.9
"27May1970, 09:00",21.9
"27May1970, 09:15",21.9
"27May1970, 09:30",21.9
"27May1970, 09:45",21.9
"27May1970, 10:00",21.9
"27May1970, 10:15",21.9
"27May1970, 10:30",21.9
"27May1970, 10:45",21.9
"27May1970, 11:00",21.9
"27May1970, 11:15",21.9
"27May1970, 11:30",21.9
"27May1970, 11:45",21.9
"27May1970, 12:00",21.9
"27May1970, 12:15",21.9
"27May1970, 12:30",21.9
"27May1970, 12:45",21.9
"27May1970, 13:00",21.9
"27May1970, 13:15",21.9
"27May1970, 13:30",21.9
"27May1970, 13:45",21.9
"27May1970, 14:00",21.9
"27May1970, 14:15",21.9
"27May1970, 14:30",21.9
"27May1970, 14:45",21.9
"27May1970, 15:00",21.9
"27May1970, 15:15",21.9
"27May1970, 15:30",21.9
"27May1970, 15:45",21.9
"27May1970, 16:00",21.9
"27May1970, 16:15",21.9
"27May1970, 16:30",21.9
"27May1970, 16:45",21.9
"27May1970, 17:00",21.9
"27May1970, 17:15",21.9
"27May1970, 17:30",21.9
"27May1970, 17:45",21.9
"27May1970, 18:00",21.9
"27May1970, 18:15",21.9
"27May1970, 18:30",21.9
"27May1970, 18:45",21.9
"27May1970, 19:00",21.9
"27May1970, 19:15",21.9
"27May1970, 19:30",21.9
"27May1970, 19:45",21.9
"27May1970, 20:00",21.9
"27May1970, 20:15",21.9
"27May1970, 20:30",21.9
"27May1970, 20:45",21.9
"27May1970, 21:00",21.9
"27May1970, 21:15",21.9
"27May1970, 21:30",21.9
"27May1970, 21:45",21.9
"27May1970, 22:00",22
"27May1970, 22:15",22
"27May1970, 22:30",22
"27May1970, 22:45",22
"27May1970, 23:00",22
"27May1970, 23:15",22
"27May1970, 23:30",22
"27May1970, 23:45",22
"28May1970, 00:00",22
"28May1970, 00:15",22
"28May1970, 00:30",22
"28May1970, 00:45",22
"28May1970, 01:00",22
"28May1970, 01:15",22
"28May1970, 01:30",22
"28May1970, 01:45",22
"28May1970, 02:00",22
"28May1970, 02:15",22
"28May1970, 02:30",22
"28May1970, 02:45",22
"28May1970, 03:00",22
"28May1970, 03:15",22
"28May1970, 03:30",22
"28May1970, 03:45",22
"28May1970, 04:00",22
"28May1970, 04:15",22
"28May1970, 04:30",22
"28May1970, 04:45",22
"28May1970, 05:00",22
"28May1970, 05:15",22
"28May1970, 05:30",22
"28May1970, 05:45",22
"28May1970, 06:00",22
"28May1970, 06:15",22
"28May1970, 06:30",22
"28May1970, 06:45",22
"28May1970, 07:00",22
"28May1970, 07:15",22
"28May1970, 07:30",22
"28May1970, 07:45",22
