time,lower,upper,prediction,ground_truth
1970--6--17.5833333333,11.9694097881,17.9270194188,14.6460267652,17.7
1970--6--17.625,11.9089900299,17.8302908798,14.5479890012,16.9
1970--6--17.6666666667,11.9502227158,17.8315694346,14.5493311277,16.5
1970--6--17.7083333333,11.8921528331,17.7317477922,14.4506352768,16.1
1970--6--17.75,11.8342886267,17.6311526002,14.3518589736,15.7
1970--6--17.7916666667,11.7771263838,17.52970533,14.251741419,15.4
1970--6--17.8333333333,11.8208350035,17.5275565053,14.2540276533,15.1
1970--6--17.875,11.7640071812,17.424851374,14.1549364768,14.9
1970--6--17.9166666667,11.7070909969,17.3218386082,14.0558819571,14.7
1970--6--17.9583333333,11.6506551424,17.2183907317,13.9567874411,14.6
1970--6--18,11.6938049426,17.214870776,13.9577285571,14.4
1970--6--18.0416666667,11.6348509996,17.1113620765,13.8585171754,14.4
1970--6--18.0833333333,11.5763212461,17.0077543762,13.7594538337,14.4
1970--6--18.125,11.5176409506,16.9041796978,13.6604259111,14.3
1970--6--18.1666666667,11.5517390814,16.902079663,13.6613581729,14.3
1970--6--18.2083333333,11.4799470468,16.8010544811,13.5622882058,14.3
1970--6--18.25,11.3983248928,16.7016391882,13.4632910634,14.2
1970--6--18.2916666667,11.4148532561,16.7023926043,13.4642540445,14.2
1970--6--18.3333333333,11.3300325556,16.6032445283,13.3652147273,14.2
1970--6--18.375,11.2446015119,16.5042367253,13.2662481482,14.1
1970--6--18.4166666667,11.2583076607,16.5052678788,13.2672416323,14.1
1970--6--18.4583333333,11.1711612366,16.4063318057,13.1682327493,14.1
1970--6--18.5,11.0834337453,16.3075178315,13.0692965186,14.0
1970--6--18.5416666667,10.9983988609,16.2084810191,12.9703202917,14.0
1970--6--18.5833333333,11.0141166318,16.2094637289,12.9714167169,13.4
1970--6--18.625,10.9287030808,16.1098353031,12.8720270076,13.1
1970--6--18.6666666667,10.8436649797,16.0099299362,12.7727122159,12.7
1970--6--18.7083333333,10.8591571659,16.0096334788,12.7732515207,12.4
1970--6--18.75,10.7746686014,15.9090259147,12.6736832889,12.1
1970--6--18.7916666667,10.6905129395,15.8081644199,12.5740795577,11.9
1970--6--18.8333333333,10.7075439604,15.8069992818,12.5744752954,11.7
1970--6--18.875,10.6254265714,15.7054819232,12.4747653203,11.5
1970--6--18.9166666667,10.5434967032,15.603810047,12.375055058,11.4
1970--6--18.9583333333,10.5616039785,15.6020954982,12.3753788705,11.2
1970--6--19,10.4784742522,15.5004081718,12.2755639158,11.1
1970--6--19.0416666667,10.4948583289,15.4987775997,12.2758174823,11.1
1970--6--19.0833333333,10.4133685889,15.3967165369,12.1760704764,11.0
1970--6--19.125,10.3298186151,15.295009998,12.0763229001,11.0
1970--6--19.1666666667,10.3456486849,15.2934627263,12.0766433346,10.9
1970--6--19.2083333333,10.2595934871,15.1921427394,11.9768602946,10.9
1970--6--19.25,10.172439974,15.0910501688,11.8771794024,10.8
1970--6--19.2916666667,10.1838280535,15.0901625505,11.8774636192,10.8
1970--6--19.3333333333,10.093782302,14.9894630024,11.7777471977,11.1
1970--6--19.375,10.1042940522,14.9889256416,11.7783053259,11.0
1970--6--19.4166666667,10.0139838074,14.8884136883,11.6786556715,11.0
1970--6--19.4583333333,9.92452534339,14.7878449728,11.5791087354,10.9
1970--6--19.5,9.93461074965,14.78732037,11.5795263153,10.8
1970--6--19.5416666667,9.84481424364,14.6867036128,11.479874111,10.8
1970--6--19.5833333333,9.85587826087,14.6860218315,11.4803242771,10.7
1970--6--19.625,9.7675547578,14.5851680991,11.3806704005,10.5
1970--6--19.6666666667,9.67936286571,14.4842096341,11.2809816891,10.4
1970--6--19.7083333333,9.69267837933,14.4829885599,11.2813264288,9.9
1970--6--19.75,9.60506903195,14.3815757453,11.1813329487,9.6
1970--6--19.7916666667,9.61768613003,14.3799826009,11.1813748325,9.4
1970--6--19.8333333333,9.53000367305,14.2783128273,11.0813510582,9.3
1970--6--19.875,9.44338617916,14.1764148428,10.9813510582,9.2
1970--6--19.9166666667,9.45731927415,14.1743833302,10.9814354539,9.1
1970--6--19.9583333333,9.3719161451,14.0721287602,10.8814120423,9.0
1970--6--20,9.38653938001,14.0698435825,10.8814213818,9.0
1970--6--20.0416666667,9.30011832206,13.9677570731,10.781430701,8.6
1970--6--20.0833333333,9.3118727651,13.9658731593,10.7812456127,8.5
1970--6--20.125,9.22214075356,13.864233831,10.6810937455,8.4
1970--6--20.1666666667,9.13137703443,13.7627890311,10.5809743037,8.3
1970--6--20.2083333333,9.13907887049,13.7616292665,10.5808551184,8.2
1970--6--20.25,9.04582616835,13.6606060872,10.4806723552,8.2
1970--6--20.2916666667,9.05202435529,13.6597065238,10.4805856314,8.2
1970--6--20.3333333333,8.95723206875,13.5589728001,10.3804672447,8.1
1970--6--20.375,8.96195065653,13.5583169267,10.3803491113,8.1
1970--6--20.4166666667,8.86667225001,13.4576576852,10.2802312302,8.0
1970--6--20.4583333333,8.87189023718,13.4569124278,10.2801136008,8.0
1970--6--20.5,8.77711189948,13.3561630431,10.1799962221,7.6
1970--6--20.5416666667,8.78145616203,13.3554929543,10.1796896852,7.6
1970--6--20.5833333333,8.68630433409,13.2547307038,10.0794784002,7.5
1970--6--20.625,8.69166084348,13.2538724307,10.0792675619,7.4
1970--6--20.6666666667,8.59808968282,13.1527786646,9.97899467776,7.0
1970--6--20.7083333333,8.50466128979,13.0515696594,9.87856763255,6.9
1970--6--20.75,8.51283603067,13.0500091245,9.87823435636,6.9
1970--6--20.7916666667,8.42319375315,12.9479409522,9.77790177687,6.8
1970--6--20.8333333333,8.43467116416,12.9455915802,9.7775698919,6.4
1970--6--20.875,8.34587634421,12.843140056,9.67699484949,6.4
1970--6--20.9166666667,8.35873243864,12.8402886915,9.6766033684,6.3
1970--6--20.9583333333,8.27283548086,12.7370449198,9.57612192901,6.2
1970--6--21,8.28638585779,12.733926148,9.57567170876,6.2
1970--6--21.0416666667,8.198808557,12.6310862855,9.47522241735,5.9
1970--6--21.0833333333,8.21197017229,12.6279495847,9.47465403429,5.8
1970--6--21.125,8.12348020747,12.5252047717,9.37408713497,5.8
1970--6--21.1666666667,8.13437064506,12.5226448232,9.37361074719,5.7
1970--6--21.2083333333,8.14361810711,12.5204730354,9.37304607201,5.7
1970--6--21.25,8.05174312532,12.4185824143,9.27251227345,5.7
1970--6--21.2916666667,8.05926959671,12.4168622107,9.2720389559,5.4
1970--6--21.3333333333,7.96357611899,12.3158737386,9.17135957516,5.3
1970--6--21.375,7.96624531981,12.3152739929,9.17077016233,5.3
1970--6--21.4166666667,7.8678375983,12.2149215813,9.07018194401,5.2
1970--6--21.4583333333,7.87159922592,12.2140606686,9.06959491657,5.1
1970--6--21.5,7.77483478569,12.1133129111,8.96895060641,4.9
1970--6--21.5416666667,7.77809074055,12.112547785,8.96827859612,4.8
1970--6--21.5833333333,7.68081308018,12.0119023164,8.86757906957,4.7
1970--6--21.625,7.68409041628,12.0111185189,8.86690988606,4.4
1970--6--21.6666666667,7.58686060634,11.9104323262,8.76606979831,4.3
1970--6--21.7083333333,7.5907609597,11.909452414,8.76531741737,4.3
1970--6--21.75,7.49523253272,11.8083197754,8.66456653356,4.2
1970--6--21.7916666667,7.48840033603,11.8098005402,8.66381714243,4.2
1970--6--21.8333333333,7.46958646467,11.8126016949,8.66306923952,3.9
1970--6--21.875,7.34736301244,11.7156767743,8.56215322778,3.9
1970--6--21.9166666667,7.3247457895,11.7184459935,8.56138000644,3.8
1970--6--21.9583333333,7.19766211647,11.6202723619,8.46135186892,3.8
1970--6--22,7.16851758539,11.619667874,8.45975389049,3.7
1970--6--22.0416666667,7.03816401086,11.516065366,8.35890114451,3.7
1970--6--22.0833333333,7.0089700691,11.5094213596,8.35813416781,3.7
1970--6--22.125,6.98097802974,11.500014087,8.3573406952,3.7
1970--6--22.1666666667,6.85509511583,11.3869647806,8.25654878065,3.6
1970--6--22.2083333333,6.83187974896,11.3701807203,8.25575841958,3.6
1970--6--22.25,6.71168148842,11.2497092151,8.15496960741,3.6
1970--6--22.2916666667,6.69412768923,11.2268674054,8.15423834384,3.5
1970--6--22.3333333333,6.57784913245,11.1023612554,8.05342458767,3.4
1970--6--22.375,6.56411578616,11.0753081388,8.05264036893,3.5
1970--6--22.4166666667,6.55059431617,11.0488785946,8.05191352893,4.6
1970--6--22.4583333333,7.94729719583,12.416628079,9.45178736175,37.4
1970--6--22.5,11.6593860366,17.1279688387,13.7841708995,47.7
1970--6--22.5416666667,16.760632047,23.8208808922,19.9111286293,66.3
1970--6--22.5833333333,21.2404710697,32.4115483796,27.3632517444,80.7
1970--6--22.625,23.2807086431,41.9899566101,35.7226192378,81.7
1970--6--22.6666666667,26.4401323376,51.6290134931,44.8463939525,79.0
1970--6--22.7083333333,33.1100771198,61.5048032949,54.5532322894,72.8
1970--6--22.75,43.0390552741,71.6313329562,64.6493622901,70.4
1970--6--22.7916666667,53.6656419045,82.3268774956,75.3457617968,82.4
1970--6--22.8333333333,64.5271721562,93.2240221734,86.2493243234,92.0
1970--6--22.875,75.3529150364,104.119552067,97.1513167221,92.8
1970--6--22.9166666667,84.9347036514,114.209377129,107.247171958,90.6
1970--6--22.9583333333,92.519809042,123.100001068,116.14093136,86.4
1970--6--23,97.4623557739,130.693917666,123.733821213,84.7
1970--6--23.0416666667,97.3493834037,137.189692593,130.226882136,82.4
1970--6--23.0833333333,125.487479317,142.387190332,135.419702225,81.2
1970--6--23.125,129.011388948,146.285456248,139.312503561,80.6
1970--6--23.1666666667,131.109129504,148.783896452,141.805283352,80.0
1970--6--23.2083333333,131.481754371,149.582117893,142.598046355,79.2
1970--6--23.25,129.830072908,148.380113727,141.390824163,77.7
1970--6--23.2916666667,125.353647019,144.377771665,137.383636992,75.7
1970--6--23.3333333333,119.554272709,139.07490559,132.076569373,73.3
1970--6--23.375,113.931786958,133.971435324,126.96962625,70.6
1970--6--23.4166666667,108.382821424,128.967567204,121.962763831,67.9
1970--6--23.4583333333,103.103405434,124.263153841,117.255997719,65.5
1970--6--23.5,97.9895928661,119.75819684,112.749340524,63.4
1970--6--23.5416666667,92.937762207,115.35284239,108.342811944,61.5
1970--6--23.5833333333,88.1431367535,111.247077162,104.236430986,59.5
1970--6--23.625,83.3975174908,107.241256973,100.230162646,56.6
1970--6--23.6666666667,78.6806838679,103.335370554,96.3239157914,54.5
1970--6--23.7083333333,74.0825764603,99.6293236739,92.6178346637,52.3
1970--6--23.75,69.5771375047,96.1231634742,89.1118481798,49.9
1970--6--23.7916666667,65.021684814,92.7169530068,85.7059234248,47.9
1970--6--23.8333333333,60.4596000392,89.5106542632,82.5001346894,45.7
1970--6--23.875,55.5683480091,86.3043313501,79.2944046662,43.7
1970--6--23.9166666667,50.2931464506,83.2977069446,76.2887980544,42.0
1970--6--23.9583333333,43.8592676885,80.4907788599,73.4833220553,40.4
1970--6--24,0.0,77.683574276,70.6779566547,38.9
1970--6--24.0416666667,53.6848358253,75.0760931063,68.0780780565,37.5
1970--6--24.0833333333,50.6778797806,72.4681072309,65.4676336005,36.2
1970--6--24.125,47.8620102237,70.0597452068,63.0626898039,35.1
1970--6--24.1666666667,45.0364324357,67.6508916528,60.6579008066,34.0
1970--6--24.2083333333,42.4019372913,65.4416956379,58.4532741267,33.1
1970--6--24.25,39.7578411329,63.2320424121,56.2488176217,32.2
1970--6--24.2916666667,37.3061004338,61.2222251255,54.2445395,31.4
1970--6--24.3333333333,34.8437814776,59.2120049614,52.2404212072,30.6
1970--6--24.375,32.470972578,57.3014028604,50.3364826246,29.8
1970--6--24.4166666667,30.1869411847,55.490588603,48.5327020141,29.0
1970--6--24.4583333333,27.8884948348,53.6794482365,46.7290690088,28.2
1970--6--24.5,25.6761466515,51.968147297,45.0256035658,27.4
1970--6--24.5416666667,23.5457303648,50.3565649137,43.4222786444,26.5
1970--6--24.5833333333,21.492787614,48.8450103915,41.9190466941,25.7
1970--6--24.625,19.4191046888,47.3339325506,40.415942644,25.1
1970--6--24.6666666667,17.326616517,45.8230736092,38.9130409264,24.4
1970--6--24.7083333333,15.4126193643,44.5125886158,37.6102761881,23.9
1970--6--24.75,13.3758679168,43.1024966711,36.207670019,23.7
1970--6--24.7916666667,11.5340988527,41.8928779833,35.0053843539,25.3
1970--6--24.8333333333,9.7766340118,40.6841517643,33.8040397666,29.5
1970--6--24.875,8.2668515471,39.4777694429,32.6047349603,30.0
1970--6--24.9166666667,6.9395396111,38.3727807148,31.5050552215,30.3
1970--6--24.9583333333,5.6740023507,37.2688121089,30.4057211718,31.9
1970--6--25,4.622072129,36.2672134755,29.4076658666,32.4
1970--6--25.0416666667,3.622072129,35.2672134755,28.4097716333,33.2
1970--6--25.0833333333,2.6885234092,34.2701334078,27.4126490439,33.4
1970--6--25.125,1.8827738609,33.3750398139,26.515778496,33.5
1970--6--25.1666666667,1.0862589051,32.481546076,25.6192285113,33.7
1970--6--25.2083333333,0.3925295107,31.6900066147,24.8231668038,33.7
1970--6--25.25,0.0,30.9000930181,24.0273175782,33.6
1970--6--25.2916666667,0.0,30.1115662042,23.2317217515,33.5
1970--6--25.3333333333,0.0,29.4246286497,22.5364263663,33.3
1970--6--25.375,0.0,28.6388601744,21.7412584267,33.2
1970--6--25.4166666667,0.0,28.0547076179,21.1464889534,33.1
1970--6--25.4583333333,0.0,27.3718229178,20.4518506414,34.2
1970--6--25.5,0.0,26.7940599991,19.858686792,34.7
1970--6--25.5416666667,0.0,26.2198051593,19.2657473907,34.9
1970--6--25.5833333333,0.0,25.6482118239,18.6730641727,35.2
1970--6--25.625,0.0,25.0796886901,18.0809019012,35.6
1970--6--25.6666666667,0.0,24.6157285224,17.5893326694,36.0
1970--6--25.7083333333,0.0,24.0557290767,16.9982059294,36.2
1970--6--25.75,0.0,23.5992590564,16.5074711684,36.4
1970--6--25.7916666667,0.0,23.24592245,16.117074262,37.5
1970--6--25.8333333333,0.0,22.7999760958,15.6280675735,38.0
1970--6--25.875,0.0,22.4591461131,15.239381463,37.8
1970--6--25.9166666667,0.0,22.0186094933,14.7502840838,37.6
1970--6--25.9583333333,0.0,21.67894474,14.361413008,36.5
1970--6--26,0.0,21.3343030755,13.9714105342,35.2
1970--6--26.0416666667,0.0,20.9842200432,13.5807006081,33.8
1970--6--26.0833333333,0.0,20.7285315989,13.2893143413,32.4
1970--6--26.125,0.0,20.3673739898,12.8886709716,31.2
1970--6--26.1666666667,0.0,20.1025502921,12.604847557,30.1
1970--6--26.2083333333,0.0,19.8343642411,12.3120234963,29.3
1970--6--26.25,0.0,19.5640387339,12.0190821113,28.6
1970--6--26.2916666667,0.0,19.2920949695,11.7259674909,28.0
1970--6--26.3333333333,0.0,19.018930499,11.4327328407,27.6
1970--6--26.375,0.0,18.7451480355,11.1395327898,27.2
1970--6--26.4166666667,0.0,18.4708315338,10.8462634673,26.8
1970--6--26.4583333333,0.0,18.2959932215,10.6529253836,26.4
1970--6--26.5,0.0,18.0202785254,10.3594177829,26.1
1970--6--26.5416666667,0.0,17.8443670764,10.1659944056,25.7
1970--6--26.5833333333,0.0,17.6676129784,9.97235289333,25.3
1970--6--26.625,0.0,17.3904986982,9.67859591433,24.9
1970--6--26.6666666667,0.0,17.2130474538,9.48482326998,24.4
1970--6--26.7083333333,0.0,17.0347800936,9.29078963471,24.0
1970--6--26.75,0.0,16.8559835376,9.09669344082,23.5
1970--6--26.7916666667,0.0,16.6763603669,8.90239075358,23.1
1970--6--26.8333333333,0.0,16.4961349664,8.70802733511,22.7
1970--6--26.875,0.0,16.4153745376,8.6135560149,22.4
1970--6--26.9166666667,0.0,16.2340435712,8.41897791948,22.1
1970--6--26.9583333333,0.0,16.052341102,8.22438684907,21.9
1970--6--27,0.0,15.9705978931,8.1298288093,21.9
1970--6--27.0416666667,0.0,15.7889491969,7.93534998849,21.4
1970--6--27.0833333333,0.0,15.7064828036,7.84053439438,21.2
1970--6--27.125,0.0,15.5236667708,7.64575280085,21.1
1970--6--27.1666666667,0.0,15.4409017226,7.55109546524,20.9
1970--6--27.2083333333,0.0,15.3578365081,7.45628816653,20.8
1970--6--27.25,0.0,15.1746049748,7.26151372904,20.6
1970--6--27.2916666667,0.0,15.091252489,7.16672652459,20.5
1970--6--27.3333333333,0.0,15.0077799086,7.0719266011,20.3
1970--6--27.375,0.0,14.9238022388,6.97702365508,20.1
1970--6--27.4166666667,0.0,14.8395475286,6.88206355592,19.9
1970--6--27.4583333333,0.0,14.7549336143,6.78704670276,19.9
1970--6--27.5,0.0,14.6704184103,6.69215186801,20.2
1970--6--27.5416666667,0.0,14.5866714542,6.59755991946,21.4
1970--6--27.5833333333,0.0,14.5056772649,6.50397667732,21.9
1970--6--27.625,0.0,14.4260285931,6.41034874464,21.9
1970--6--27.6666666667,0.0,14.346499895,6.31651539344,22.1
1970--6--27.7083333333,0.0,14.2675532975,6.22290850765,22.4
1970--6--27.75,0.0,14.5896420639,6.52953117617,24.3
1970--6--27.7916666667,0.0,15.5160698035,7.43755511295,25.6
1970--6--27.8333333333,0.0,16.9435051191,8.84516797774,26.6
1970--6--27.875,0.0,18.6694575151,10.5521370979,28.3
1970--6--27.9166666667,0.0,20.5951477203,12.4592953119,30.2
1970--6--27.9583333333,0.0,22.7206088507,14.5664346009,32.2
1970--6--28,0.1614377699,25.0455263428,16.8734525729,33.8
1970--6--28.0416666667,2.7775690373,27.4682745716,19.2797966537,35.4
1970--6--28.0833333333,5.4012601549,29.888849215,21.685690978,37.6
1970--6--28.125,8.2235937004,32.5087752481,24.2917701782,40.1
1970--6--28.1666666667,10.9421221753,35.0282805968,26.797834612,42.8
1970--6--28.2083333333,22.279103464,36.4480793388,28.1979306459,44.6
1970--6--28.25,24.4360123464,38.5686823784,30.3106874393,46.2
1970--6--28.2916666667,26.3932733966,40.4878732188,32.2165597253,47.4
1970--6--28.3333333333,27.9511229361,42.0053170505,33.7219978656,48.3
1970--6--28.375,29.2091378661,43.2213468648,34.927199595,49.1
1970--6--28.4166666667,30.167125323,44.1364422109,35.8323030029,49.8
1970--6--28.4583333333,30.8250893151,44.7510245154,36.4373960699,50.5
1970--6--28.5,31.0832119631,44.9656729954,36.6426554428,51.6
1970--6--28.5416666667,30.843246565,44.682039009,36.3486723008,53.0
1970--6--28.5833333333,30.0028757921,43.8020420185,35.455872256,54.7
1970--6--28.625,28.7579467881,42.5288543324,103.979681821,56.9
1970--6--28.6666666667,27.5978598223,41.3676213258,40.02,59.6
1970--6--28.7083333333,26.4049841333,40.2242890559,39.99,62.5
1970--6--28.75,25.1503074631,39.1061366028,39.6276941375,65.5
1970--6--28.7916666667,23.8942798858,38.1220550938,39.2980555635,68.1
1970--6--28.8333333333,22.60552834,37.2753250282,41.7872442039,70.7
1970--6--28.875,21.1322730355,36.471986994,41.0446270892,72.5
1970--6--28.9166666667,19.4549285764,35.7042461261,40.0797597944,73.2
1970--6--28.9583333333,17.7079151301,35.0532854157,39.2207745162,73.6
1970--6--29,15.7793654664,34.4110410451,38.3694282637,73.6
1970--6--29.0416666667,13.7579529098,33.8693882928,37.8404412023,73.0
1970--6--29.0833333333,11.5871300654,33.3153512647,37.0776358575,71.8
1970--6--29.125,9.3230115294,32.7401242995,36.3017296707,71.0
1970--6--29.1666666667,6.8312165624,32.1528225553,35.5283515593,69.9
1970--6--29.2083333333,4.1762342418,31.6502639776,35.044998278,68.4
1970--6--29.25,1.2754792825,31.127412374,34.3449685817,66.8
1970--6--29.2916666667,0.0,30.5858013411,33.635935289,65.1
1970--6--29.3333333333,0.0,30.1268420545,33.0180970297,63.1
1970--6--29.375,0.0,29.6489028839,32.5583811456,61.1
1970--6--29.4166666667,0.0,29.1547751079,31.9119236342,59.0
1970--6--29.4583333333,0.0,28.645989401,31.2565082209,56.7
1970--6--29.5,0.0,28.2233201868,30.6912625078,54.4
1970--6--29.5416666667,0.0,27.7882813723,30.2559774798,52.2
1970--6--29.5833333333,0.0,27.2432356477,29.5695695327,49.6
1970--6--29.625,0.0,26.8883762609,26.4864308473,47.3
1970--6--29.6666666667,0.0,26.4256340368,25.743023056,44.8
1970--6--29.7083333333,0.0,26.0559342381,25.206850024,42.4
1970--6--29.75,0.0,25.5804062347,24.6098187053,40.2
1970--6--29.7916666667,0.0,25.2006397859,23.9666266578,38.0
1970--6--29.8333333333,0.0,24.8170658402,23.4528561968,36.1
1970--6--29.875,0.0,24.5307305871,23.0375258146,34.2
1970--6--29.9166666667,0.0,24.1418815097,22.5172970319,32.4
1970--6--29.9583333333,0.0,23.751111925,21.8940974098,30.6
1970--6--30,0.0,23.4586856367,21.4647492779,29.1
1970--6--30.0416666667,0.0,23.1649991567,23.632313696,27.5
